,p1,p36,p37,p2a,weekday(p2a),p2b,p6,p7,p8,p9,p10,p11,p12,p13a,p13b,p13c,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p27,p28,p34,p35,p39,p44,p45a,p47,p48a,p49,p50a,p50b,p51,p52,p53,p55a,p57,p58,a,b,d,e,f,g,h,i,j,k,l,n,o,p,q,r,s,t,p5a,region
53,2100160054,5,,2016-01-03,0,160,3,0,3,2,1,0,516,0,0,0,600,2.0,1.0,1.0,1.0,4.0,1.0,2,1,0,5,1,1,1,0,,3,47.0,08,1.0,0.0,4.0,0.0,1.0,5.0,500,9.0,,,,,"-736519,210","-1039485,670","-736518,530","-1039485,400",PRAHA9-PROSEK,LOVOSICK¡,,sledovan·komunikace,,,,,,,,,1,PHA
54,2100160055,6,,2016-01-03,0,730,1,4,0,2,1,0,504,0,0,0,100,2.0,1.0,1.0,1.0,2.0,1.0,1,1,0,0,0,1,2,0,,3,47.0,08,3.0,0.0,4.0,0.0,1.0,5.0,0,9.0,,,,,"-738151,775","-1044786,215","-738151,293","-1044786,206",Praha,Napalouku,,mÌstnÌkomunikace,,1681380.0,,Souhlasn˝sesmÏrem˙seku,Pomal˝,554782.0,458643.0,GN_V0.1UIR-ADR_410,1,PHA
55,2100160056,5,,2016-01-03,0,900,3,0,2,1,1,4,511,0,0,2,850,2.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0,0,3,1,0,,3,32.0,06,1.0,0.0,1.0,0.0,1.0,1.0,600,2.0,3.0,0.0,,,"-738477,510","-1040979,340","-738476,560","-1040979,080",PRAHA8LIBE“,»UPROVAxPOVLTAVSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
56,2100160057,4,,2016-01-03,0,955,1,2,0,2,1,2,411,0,0,0,2000,2.0,1.0,1.0,1.0,1.0,1.0,0,1,2,0,1,6,2,19,,3,26.0,07,1.0,0.0,0.0,0.0,1.0,72.0,1200,2.0,1.0,1.0,,,"-737299,280","-1043273,540","-737293,380","-1043271,580",PRAHA3éIéKOV,KONÃVOVA,,sledovan·komunikace,,,,,,,,,1,PHA
57,2100160058,6,,2016-01-01,5,2560,2,0,0,2,1,0,516,0,0,0,150,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,10,1,2,0,,17,,XX,,,,,,,0,,,,,,"-745505,650","-1042540,510","-745506,000","-1042540,510",PRAHA6STÿEäOVICE,ZAHL¡DKOVEM,,mÌstnÌkomunikace,,,,,,,,,1,PHA
58,2100160059,6,,2016-01-01,5,2560,2,0,0,2,1,0,516,0,0,0,200,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-737335,149","-1047015,258","-737335,092","-1047016,574",PRAHA10Z·bÏhlice,MACEäKOV¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
59,2100160060,8,,2016-01-03,0,2560,2,0,0,2,1,0,516,0,0,0,50,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-734590,340","-1045332,930","-734589,640","-1045329,350",PRAHA10-äTÃRBOHOLY,ZAMENHOFOVA,,mÌstnÌkomunikace,,,,,,,,,1,PHA
60,2100160061,8,,2016-01-03,0,2560,2,0,0,2,1,0,516,0,0,0,30,3.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-744122,530","-1051065,270","-744122,190","-1051064,660",PRAHA4KAM›K,LHOTECK¡,,sledovan·komunikace,,,,,,,,,1,PHA
61,2100160062,4,,2016-01-03,0,1345,0,0,0,2,1,0,411,0,0,0,150,2.0,1.0,1.0,1.0,1.0,1.0,0,1,2,0,0,4,2,29,,17,,XX,,,,,,,0,,,,,,"-742455,710","-1050294,050","-742451,130","-1050297,600",PRAHA4BRANÕK,,,sledovan·komunikace,,,,,,,,,1,PHA
62,2100160063,6,,2016-01-01,5,2560,3,0,6,2,1,0,516,0,0,0,200,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,1,0,,17,,XX,,,,,,,0,,,,,,"-749220,730","-1057369,110","-749220,730","-1057369,110",PRAHA-LIPENCE,NALHOTK¡CH,,mÌstnÌkomunikace,,,,,,,,,1,PHA
63,2100160064,6,,2016-01-02,6,2560,2,0,0,2,1,0,516,0,0,0,200,2.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-732217,780","-1040886,730","-732218,060","-1040886,560",PRAHA14KYJE,Sicherova,,sledovan·komunikace,,,,,,,,,1,PHA
64,2100160065,4,,2016-01-03,0,1550,1,4,0,2,1,2,503,0,0,0,600,2.0,1.0,1.0,1.0,1.0,1.0,0,1,2,0,0,4,2,19,,3,2.0,08,3.0,0.0,1.0,0.0,1.0,27.0,400,2.0,1.0,1.0,,,"-738854,847","-1048117,311","-738856,706","-1048119,635",PRAHA4Z·bÏhlice,,,uzel,,,,,,,,,1,PHA
65,2100160066,5,,2016-01-03,0,1600,3,0,2,2,1,2,508,0,0,0,1520,2.0,1.0,1.0,1.0,1.0,1.0,0,1,2,0,0,4,1,10,,3,47.0,11,3.0,0.0,1.0,1.0,1.0,3.0,1500,2.0,1.0,1.0,,,"-736368,490","-1037971,160","-736371,600","-1037967,440",PRAHA9LET“ANY,VESELSK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
66,2100160067,7,,2016-01-03,0,1600,3,0,2,2,1,2,504,0,0,0,500,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,1,0,,3,26.0,15,3.0,0.0,0.0,0.0,1.0,5.0,500,2.0,1.0,1.0,,,"-730722,950","-1042321,390","-730720,060","-1042321,180",PRAHA14»ERN›MOST,CHLUMECK¡,,sledovan·komunikace,,,,,,,,,1,PHA
67,2100160068,6,,2016-01-01,5,440,2,0,0,2,1,0,508,0,0,0,500,2.0,1.0,1.0,1.0,4.0,1.0,0,1,0,0,0,1,2,0,,3,26.0,11,3.0,0.0,1.0,0.0,1.0,5.0,0,2.0,1.0,1.0,,,"-743364,550","-1043291,070","-743364,640","-1043291,080",PRAHA1STAR…MÃSTO,KarolinySvÏtlÈ,,mÌstnÌkomunikace,,,,,,,,,1,PHA
68,2100160069,6,,2016-01-02,6,2560,2,0,0,2,1,0,516,0,0,0,300,1.0,1.0,1.0,1.0,1.0,1.0,1,2,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-740522,720","-1043565,840","-740523,570","-1043564,920",PRAHA3éIéKOV,HAVLÕ»KOVON¡M.,,mÌstnÌkomunikace,,,,,,,,,1,PHA
69,2100160070,6,,2016-01-01,5,2560,2,0,0,2,1,0,516,0,0,0,1000,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,5,1,1,2,0,,17,,XX,,,,,,,0,,,,,,"-749521,060","-1046135,540","-749521,060","-1046135,950",PRAHA5STODŸLKY,ARM¡DY,,sledovan·komunikace,,,,,,,,,1,PHA
70,2100160071,5,,2016-01-03,0,1735,1,2,0,2,1,2,411,0,0,0,300,2.0,1.0,1.0,1.0,4.0,1.0,2,1,0,5,1,1,2,0,,3,39.0,11,2.0,0.0,0.0,0.0,1.0,3.0,200,2.0,1.0,1.0,,,"-739404,260","-1044659,930","-739404,040","-1044660,410",PRAHA3VINOHRADY,SOBÃSLAVSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
71,2100160072,5,,2016-01-03,0,1710,1,4,0,2,1,2,503,0,0,0,1000,2.0,1.0,1.0,1.0,4.0,1.0,3,1,0,0,0,1,2,0,,3,1.0,02,1.0,0.0,0.0,0.0,1.0,1.0,600,2.0,1.0,1.0,,,"-738893,410","-1040098,830","-738893,280","-1040099,660",PRAHA8LIBE“,LIBERECK¡,,sledovan·komunikace,,,,,,,,,1,PHA
72,2100160073,6,,2016-01-02,6,2560,2,0,0,2,1,0,516,0,0,0,100,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-736982,830","-1045445,720","-736982,830","-1045445,720",PRAHA10,Slapsk·,,mÌstnÌkomunikace,,,,,,,,,1,PHA
73,2100160074,5,,2016-01-03,0,1840,1,4,0,1,1,2,503,0,0,1,2700,2.0,1.0,1.0,1.0,4.0,1.0,2,1,0,0,0,1,3,0,,3,39.0,93,1.0,0.0,0.0,1.0,1.0,1.0,200,3.0,1.0,1.0,,,"-748475,970","-1049332,390","-748475,960","-1049332,400",PRAHA5-SLIVENEC,KBARRANDOVU,,sledovan·komunikace,,,,,,,,,1,PHA
74,2100160075,6,,2016-01-03,0,2560,2,0,0,2,1,0,516,0,0,0,250,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,3,39.0,97,1.0,0.0,4.0,0.0,1.0,5.0,50,9.0,,,,,"-732224,887","-1042827,475","-732224,844","-1042829,194",PRAHA14»ern˝Most,VAä¡TKOVA,,mÌstnÌkomunikace,,,,,,,,,1,PHA
75,2100160076,5,,2016-01-03,0,1905,1,3,0,2,1,2,402,0,0,0,1200,2.0,1.0,1.0,1.0,4.0,1.0,0,1,3,3,0,5,2,10,,3,13.0,15,1.0,0.0,0.0,0.0,1.0,1.0,600,2.0,1.0,1.0,,,"-741549,620","-1052056,780","-741546,740","-1052056,980",PRAHA12KAM›K,NOVODVORSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
76,2100160077,5,,2016-01-03,0,1905,4,0,0,2,3,2,100,0,0,0,100,2.0,1.0,1.0,1.0,4.0,1.0,2,1,0,0,0,1,1,0,,3,47.0,15,1.0,0.0,1.0,0.0,1.0,5.0,100,3.0,1.0,1.0,,,"-741766,140","-1044084,240","-741765,620","-1044083,190",PRAHA2VINOHRADY,NASMETANCE,,sledovan·komunikace,,,,,,,,,1,PHA
77,2100160078,6,,2016-01-03,0,2000,1,3,0,2,1,2,501,0,0,0,100,2.0,1.0,1.0,1.0,4.0,1.0,1,1,0,0,0,1,2,0,,3,12.0,10,3.0,0.0,1.0,0.0,1.0,5.0,50,2.0,1.0,1.0,,,"-739647,300","-1040501,820","-739647,660","-1040500,660",PRAHA8LIBE“,BULOVKA,,mÌstnÌkomunikace,,,,,,,,,1,PHA
78,2100160079,6,,2016-01-03,0,2040,3,0,6,2,1,2,509,0,0,0,300,2.0,1.0,1.0,1.0,4.0,1.0,1,1,3,5,0,3,1,0,,3,32.0,12,1.0,0.0,1.0,0.0,1.0,5.0,300,2.0,1.0,1.0,,,"-732941,970","-1039310,910","-732938,520","-1039311,390",PRAHA9KBELY,éACL…ÿSK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
79,2100160080,6,,2016-01-03,0,2130,2,0,0,2,1,2,508,0,0,0,80,2.0,1.0,1.0,1.0,4.0,1.0,1,1,0,0,0,1,2,0,,3,26.0,15,9.0,0.0,1.0,0.0,1.0,5.0,40,2.0,1.0,1.0,,,"-742490,670","-1044548,390","-742490,280","-1044548,770",PRAHA2NOV…MÃSTO,NABOJIäTI,,mÌstnÌkomunikace,,,,,,,,,1,PHA
80,2100160081,5,,2016-01-03,0,2560,2,0,0,2,1,0,516,0,0,0,710,2.0,1.0,1.0,1.0,4.0,1.0,2,1,0,0,0,1,2,0,,3,13.0,10,1.0,0.0,4.0,0.0,1.0,3.0,10,9.0,,,,,"-742144,784","-1046632,532","-742148,174","-1046634,704",PRAHA4Nusle,5.KVÃTNA,,sledovan·komunikace,,,,,,,,,1,PHA
81,2100160082,5,,2016-01-04,1,225,5,0,0,2,4,0,100,0,0,0,220,2.0,1.0,1.0,1.0,4.0,1.0,2,1,0,0,0,1,1,0,,3,27.0,05,1.0,0.0,1.0,1.0,1.0,3.0,200,3.0,1.0,1.0,,,"-747355,310","-1054886,510","-747355,390","-1054886,430",PRAHA5ZBRASLAV,STRAKONICK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
82,2100160083,5,,2016-01-04,1,545,1,3,0,2,1,2,403,0,0,0,1200,2.0,1.0,1.0,1.0,4.0,1.0,0,1,3,3,0,4,2,10,,3,38.0,02,1.0,0.0,0.0,0.0,3.0,1.0,200,3.0,1.0,1.0,,,"-733826,350","-1041852,830","-733826,060","-1041851,500",PRAHA14HLOUBÃTÕN,KOLBENOVA,,sledovan·komunikace,,,,,,,,,1,PHA
83,2100160084,5,,2016-01-04,1,715,1,4,0,2,1,2,503,0,0,0,500,2.0,1.0,1.0,1.0,4.0,1.0,2,1,0,5,2,1,2,0,,3,26.0,09,1.0,0.0,1.0,0.0,1.0,1.0,200,2.0,1.0,1.0,,,"-746122,048","-1046046,121","-746122,426","-1046044,519",PRAHA5Radlice,RADLICK¡,,sledovan·komunikace,,,,,,,,,1,PHA
84,2100160085,6,,2016-01-04,1,722,8,3,0,2,1,2,413,0,0,0,750,2.0,1.0,1.0,1.0,2.0,1.0,0,7,3,3,0,4,2,10,,3,47.0,08,3.0,0.0,1.0,0.0,1.0,5.0,600,2.0,1.0,1.0,,,"-744392,910","-1040411,890","-744392,920","-1040412,240",PRAHA6DEJVICE,JUGOSL¡VSK›CHPARTYZ¡NŸ,,mÌstnÌkomunikace,,,,,,,,,1,PHA
85,2100160086,5,,2016-01-04,1,740,1,4,0,2,1,2,503,0,0,0,750,2.0,1.0,1.0,1.0,2.0,1.0,2,1,0,0,0,1,3,0,,3,13.0,98,1.0,0.0,1.0,0.0,1.0,3.0,300,2.0,1.0,1.0,,,"-739386,110","-1043588,410","-739383,960","-1043588,170",PRAHA3éIéKOV,JANAéELIVSK…HO,,sledovan·komunikace,,,,,,,,,1,PHA
86,2100160087,4,,2016-01-04,1,800,1,3,0,2,1,2,403,0,0,0,1200,1.0,1.0,1.0,1.0,1.0,1.0,0,1,3,3,0,5,2,19,,3,29.0,15,1.0,0.0,1.0,0.0,1.0,18.0,600,2.0,1.0,1.0,,,"-743578,150","-1042442,590","-743579,090","-1042440,810",PRAHA1MAL¡STRANA,PODBRUSKOU,,sledovan·komunikace,,,,,,,,,1,PHA
87,2100160088,5,,2016-01-04,1,740,1,4,0,2,1,2,503,0,0,0,1300,2.0,1.0,1.0,1.0,2.0,1.0,3,1,0,0,0,1,2,0,,3,39.0,11,3.0,0.0,0.0,0.0,1.0,3.0,700,2.0,1.0,1.0,,,"-727978,900","-1040543,440","-727978,860","-1040543,550",PRAHA9HORNÕPO»ERNICE,NOVOPACK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
88,2100160089,8,,2016-01-04,1,755,1,3,0,2,1,2,410,0,0,0,150,2.0,1.0,1.0,1.0,2.0,1.0,1,1,0,5,10,1,2,0,,3,39.0,03,1.0,0.0,1.0,0.0,1.0,5.0,50,2.0,1.0,1.0,,,"-738213,070","-1039161,720","-738213,070","-1039161,720",PRAHA8LIBE“,St¯elniËn·,,mÌstnÌkomunikace,,,,,,,,,1,PHA
89,2100160090,8,,2016-01-01,5,2560,2,0,0,2,1,0,516,0,0,0,150,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,10,1,2,0,,17,,XX,,,,,,,0,,,,,,"-736925,317","-1041100,411","-736924,979","-1041101,686",PRAHA9,Peölova,,mÌstnÌkomunikace,,265187.0,,Souhlasn˝sesmÏrem˙seku,Pomal˝,554782.0,463949.0,GN_V0.1UIR-ADR_410,1,PHA
90,2100160091,6,,2016-01-04,1,910,2,0,0,2,1,2,502,0,0,0,150,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,3,60.0,12,1.0,0.0,0.0,0.0,1.0,5.0,100,2.0,1.0,1.0,,,"-736410,788","-1050819,514","-736416,590","-1050819,514",PRAHA11Chodov,VIDIMOVA,,mÌstnÌkomunikace,,,,,,,,,1,PHA
91,2100160092,6,,2016-01-04,1,925,2,0,0,2,1,2,502,0,0,0,50,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,8,59.0,15,5.0,0.0,1.0,0.0,1.0,5.0,0,4.0,1.0,1.0,,,"-742587,180","-1044741,300","-742586,600","-1044741,190",PRAHA2NOV…MÃSTO,KEKARLOVU,,mÌstnÌkomunikace,,,,,,,,,1,PHA
92,2100160093,6,,2016-01-04,1,920,1,2,0,2,1,2,404,0,0,0,3000,2.0,1.0,1.0,1.0,1.0,1.0,0,1,0,5,1,4,2,10,,3,44.0,14,3.0,0.0,1.0,1.0,1.0,5.0,1000,2.0,1.0,1.0,,,"-737784,875","-1041802,936","-737783,642","-1041802,456",PRAHA9LibeÚ,KURTAKONR¡DA,,mÌstnÌkomunikace,,,,,,,,,1,PHA
93,2100160094,6,,2016-01-01,5,2560,2,0,0,2,1,0,516,0,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-743409,850","-1044161,890","-743409,160","-1044162,820",PRAHA2NOV…MÃSTO,N¡PLAVNÕ,,mÌstnÌkomunikace,,,,,,,,,1,PHA
94,2100160095,8,,2016-01-01,5,2560,2,0,0,2,1,0,516,0,0,0,50,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,10,1,2,0,,17,,XX,,,,,,,0,,,,,,"-739596,500","-1043108,100","-739596,260","-1043109,170",PRAHA3éIéKOV,PRAéA»KA,,mÌstnÌkomunikace,,,,,,,,,1,PHA
95,2100160096,6,,2016-01-03,0,2560,2,0,0,2,1,0,516,0,0,0,500,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-738858,160","-1046986,740","-738858,160","-1046986,740",PRAHA10Z¡BÃHLICE,NAVINOBRANÕ,,mÌstnÌkomunikace,,,,,,,,,1,PHA
96,2100160097,6,,2016-01-01,5,2560,3,0,9,2,1,0,502,0,0,0,60,2.0,3.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,1,0,,3,27.0,,1.0,0.0,3.0,0.0,1.0,5.0,0,2.0,1.0,1.0,,,"-742983,470","-1047073,220","-742984,338","-1047068,551",PRAHA4PodolÌ,NAHÿEBENECHII,,˙Ëelov·komunikace,,,,,,,,,1,PHA
97,2100160098,6,,2016-01-01,5,2560,3,0,9,2,1,0,508,0,0,0,30,2.0,3.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,1,0,,3,38.0,,1.0,0.0,3.0,0.0,1.0,5.0,0,2.0,1.0,1.0,,,"-742988,973","-1047074,278","-742989,848","-1047069,576",PRAHA4PodolÌ,NAHÿEBENECHII,,˙Ëelov·komunikace,,,,,,,,,1,PHA
98,2100160099,6,,2016-01-04,1,1040,2,0,0,2,1,2,502,0,0,0,350,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,3,39.0,95,3.0,0.0,1.0,0.0,1.0,5.0,50,2.0,1.0,1.0,,,"-744218,530","-1041720,330","-744218,750","-1041717,660",PRAHA6,V¡CLAVKOVA,,mÌstnÌkomunikace,,,,,,,,,1,PHA
99,2100160100,6,,2016-01-01,5,2560,2,0,0,2,1,0,516,0,0,0,500,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-738789,850","-1045531,320","-738789,850","-1045534,000",PRAHA10STRAäNICE,NAHROUDÃ,,mÌstnÌkomunikace,,,,,,,,,1,PHA
100,2100160101,6,,2016-01-03,0,2560,2,0,0,2,1,0,516,0,0,0,150,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-737189,497","-1051040,472","-737189,622","-1051038,969",PRAHA4Chodov,ZDIMÃÿICK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
101,2100160102,5,,2016-01-04,1,1137,8,2,0,2,1,2,403,0,0,0,1050,2.0,3.0,1.0,1.0,1.0,1.0,0,7,3,3,0,4,2,10,,3,47.0,08,1.0,0.0,1.0,0.0,1.0,5.0,1000,2.0,1.0,1.0,,,"-741257,210","-1042715,050","-741255,000","-1042715,050",PRAHA8KARLÕN,,,mÌstnÌkomunikace,,,,,,,,,1,PHA
102,2100160103,6,,2016-01-04,1,1160,2,0,0,2,1,0,508,0,0,0,600,2.0,6.0,1.0,1.0,1.0,1.0,1,1,0,0,0,3,2,0,,3,26.0,02,1.0,0.0,3.0,0.0,1.0,5.0,0,2.0,1.0,1.0,,,"-748792,850","-1046577,090","-748792,850","-1046577,090",PRAHA13STODŸLKY,SUCH›VRäEK,,mÌstnÌkomunikace,,,,,,,,,1,PHA
103,2100160104,6,,2016-01-04,1,1145,1,4,0,2,1,2,504,0,0,0,50,2.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,3,39.0,06,1.0,0.0,0.0,0.0,1.0,5.0,0,4.0,1.0,1.0,,,"-735766,335","-1047950,311","-735766,029","-1047950,008",Praha10-HornÌMÏcholupy,UB¯ehu,,mÌstnÌkomunikace,,294559.0,,OpaËn˝kesmÏru˙seku,Pomal˝,554782.0,472948.0,GN_V0.1UIR-ADR_410,1,PHA
104,2100160105,6,,2016-01-03,0,2560,2,0,0,2,1,0,516,0,0,0,100,2.0,8.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,17,,XX,,,,,,,0,,,,,,"-746347,536","-1043014,183","-746347,607","-1043016,645",PRAHA6B¯evnov,äLIKOVA,,mÌstnÌkomunikace,,,,,,,,,1,PHA
105,2100160106,6,,2016-01-04,1,1200,1,3,0,2,1,2,402,0,0,0,100,2.0,6.0,1.0,5.0,3.0,1.0,0,1,3,3,0,4,2,10,,3,39.0,14,3.0,0.0,1.0,0.0,1.0,5.0,0,2.0,1.0,1.0,,,"-746119,150","-1041340,620","-746118,900","-1041342,150",PRAHA6DEJVICE,ZAVADILOVA,,mÌstnÌkomunikace,,,,,,,,,1,PHA
106,2100160107,6,,2016-01-04,1,1250,1,2,0,2,1,2,508,0,0,0,800,2.0,3.0,1.0,5.0,3.0,1.0,0,1,3,3,0,5,2,10,,7,10.0,04,2.0,0.0,1.0,0.0,1.0,5.0,400,3.0,1.0,1.0,,,"-750858,020","-1043146,170","-750857,580","-1043145,100",PRAHA17(ÿEPY)ÿEPY,KARLOVARSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
107,2100160108,6,,2016-01-04,1,1250,0,0,0,2,7,0,608,0,0,0,420,2.0,6.0,1.0,5.0,3.0,1.0,0,1,3,3,0,5,3,10,,5,3.0,06,3.0,0.0,1.0,0.0,1.0,5.0,100,3.0,1.0,1.0,,,"-731214,660","-1047408,860","-731214,370","-1047409,810",PRAHA9-DUBE»,STARODUBE»SK¡,,sledovan·komunikace,,,,,,,,,1,PHA
108,2100160109,6,,2016-01-04,1,1215,3,0,9,2,1,2,204,0,0,0,850,2.0,6.0,1.0,5.0,1.0,1.0,1,1,0,0,0,1,1,0,,3,47.0,02,1.0,0.0,1.0,0.0,1.0,5.0,600,2.0,1.0,1.0,,,"-750235,910","-1056480,210","-750235,110","-1056481,300",PRAHA5-LIPENCE,ODDECHOV¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
109,2100160110,6,,2016-01-04,1,1255,1,2,0,1,1,2,204,0,0,1,1000,2.0,6.0,1.0,5.0,3.0,1.0,1,1,0,0,0,3,2,0,,3,47.0,07,1.0,1.0,1.0,0.0,1.0,5.0,600,2.0,1.0,1.0,,,"-746282,340","-1039909,620","-746282,360","-1039909,580",PRAHA6DEJVICE,Vä¡RECK…M⁄DOLÕ,,mÌstnÌkomunikace,,,,,,,,,1,PHA
110,2100160111,6,,2016-01-01,5,2560,3,0,6,2,1,0,516,0,0,0,150,2.0,6.0,1.0,5.0,3.0,1.0,1,1,0,0,0,1,1,0,,17,,XX,,,,,,,0,,,,,,"-748763,080","-1053806,550","-748763,340","-1053805,500",PRAHA5,N¡M.OSVOBODITELŸ,,mÌstnÌkomunikace,,,,,,,,,1,PHA
111,2100160112,6,,2016-01-04,1,1260,2,0,0,2,1,2,204,0,0,0,500,3.0,6.0,1.0,5.0,3.0,1.0,1,1,0,0,0,1,3,0,,3,26.0,13,3.0,1.0,1.0,0.0,1.0,5.0,0,4.0,1.0,1.0,,,"-751925,770","-1045555,690","-751925,740","-1045555,540",PRAHA13STODŸLKY,S¡RSK¡,,mÌstnÌkomunikace,,,,,,,,,1,PHA
112,2100160113,8,,2016-01-04,1,1325,2,0,0,2,1,2,204,0,0,0,1600,2.0,8.0,1.0,5.0,3.0,1.0,0,1,0,0,10,3,2,0,,5,12.0,15,3.0,1.0,1.0,0.0,1.0,5.0,800,2.0,1.0,1.0,,,"-750006,846","-1042105,580","-750004,978","-1042100,871",PRAHA6RuzynÏ,UPRIORU,,mÌstnÌkomunikace,,,,,,,,,1,PHA
113,2100160114,6,,2016-01-04,1,1440,2,0,0,2,1,2,204,0,0,0,400,2.0,8.0,1.0,5.0,3.0,1.0,1,1,0,0,0,1,2,0,,3,31.0,03,1.0,1.0,0.0,0.0,1.0,5.0,100,2.0,1.0,1.0,,,"-750008,090","-1042103,714","-750006,693","-1042100,191",PRAHA6RuzynÏ,UPRIORU,,mÌstnÌkomunikace,,,,,,,,,1,PHA
114,2100160115,5,,2016-01-04,1,1345,3,0,4,2,1,2,204,0,0,0,1600,3.0,5.0,12.0,1.0,1.0,1.0,2,1,0,0,0,1,1,0,,3,26.0,01,1.0,1.0,1.0,1.0,1.0,1.0,1400,2.0,1.0,1.0,,,"-750638,170","-1049129,750","-750638,070","-1049129,400",PRAHA5-ÿEPORYJE,PRAéSK›OKRUH,,mÌstnÌkomunikace,,,,,,,,,1,PHA
115,2100160116,5,,2016-01-04,1,1410,1,4,0,2,1,2,503,0,0,0,900,2.0,3.0,1.0,5.0,3.0,1.0,2,1,0,0,0,1,2,0,,3,26.0,,3.0,0.0,1.0,0.0,1.0,1.0,600,2.0,1.0,1.0,,,"-733284,470","-1047788,970","-733283,980","-1047788,820",PRAHA10DOLNÕMÃCHOLUPY,KUTNOHORSK¡,,sledovan·komunikace,,,,,,,,,1,PHA
116,2100160117,6,,2016-01-04,1,1350,1,4,0,2,1,2,504,0,0,0,300,2.0,3.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,2,0,,3,47.0,07,1.0,0.0,0.0,0.0,1.0,5.0,100,2.0,1.0,1.0,,,"-739679,242","-1042756,635","-739679,524","-1042755,392",Praha8,USluncovÈ,,mÌstnÌkomunikace,,272885.0,,OpaËn˝kesmÏru˙seku,Pomal˝,554782.0,474746.0,GN_V0.1UIR-ADR_410,1,PHA
117,2100160118,4,,2016-01-04,1,1420,4,0,0,1,1,2,412,0,1,0,0,1.0,3.0,1.0,5.0,3.0,1.0,0,1,3,3,1,4,1,19,,3,48.0,11,9.0,0.0,1.0,0.0,1.0,53.0,0,2.0,1.0,1.0,,,"-743029,300","-1043548,830","-743029,140","-1043549,840",PRAHA1STAR…MÃSTO,N¡RODNÕ,,sledovan·komunikace,,,,,,,,,1,PHA
118,2100160119,4,,2016-01-04,1,1415,1,4,0,2,1,2,503,0,0,0,220,2.0,6.0,1.0,5.0,3.0,1.0,0,1,3,3,0,4,2,29,,3,13.0,04,9.0,0.0,1.0,0.0,1.0,17.0,200,2.0,1.0,1.0,,,"-735486,720","-1040521,240","-735487,200","-1040521,390",PRAHA9VYSO»ANY,Kbelsk·,,sledovan·komunikace,,,,,,,,,1,PHA
119,2100160120,6,,2016-01-04,1,1430,2,0,0,2,1,2,204,0,0,0,3200,2.0,6.0,1.0,5.0,3.0,1.0,1,1,0,0,0,1,5,0,,3,8.0,14,1.0,1.0,1.0,0.0,1.0,5.0,1000,2.0,1.0,1.0,,,"-737308,350","-1044581,880","-737308,350","-1044581,880",PRAHA10MALEäICE,PlaÚansk·,,mÌstnÌkomunikace,,,,,,,,,1,PHA
